X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.524284400000013,43.7559319,126296,GO-20162036812,2016-11-15T05:00:00.000Z,2016-11-16T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,November,16,321,Wednesday ,13,2016,November,15,320,Tuesday   ,18,Auto Theft,D31,24,Black Creek (24),43.7559319,-79.5242844,8230
-79.5706253,43.755024,126297,GO-2017126903,2017-01-20T05:00:00.000Z,2017-01-21T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,January,21,21,Saturday  ,8,2017,January,20,20,Friday    ,19,Auto Theft,D31,21,Humber Summit (21),43.755024,-79.5706253,8231
-79.3712006,43.7622185,126298,GO-2017147357,2017-01-22T05:00:00.000Z,2017-01-24T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,January,24,24,Tuesday   ,13,2017,January,22,22,Sunday    ,21,Auto Theft,D33,40,St.Andrew-Windfields (40),43.7622185,-79.3712006,8232
-79.3943558,43.7237091,126299,GO-201737011,2017-01-07T05:00:00.000Z,2017-01-07T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,January,7,7,Saturday  ,4,2017,January,7,7,Saturday  ,2,Auto Theft,D53,103,Lawrence Park South (103),43.7237091,-79.3943558,8233
-79.512481699999981,43.6855164,126300,GO-2017164708,2017-01-26T05:00:00.000Z,2017-01-26T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,January,26,26,Thursday  ,22,2017,January,26,26,Thursday  ,14,Auto Theft,D23,8,Humber Heights-Westmount (8),43.6855164,-79.5124817,8234
-79.571212799999984,43.754406,126301,GO-20162288443,2016-12-26T05:00:00.000Z,2016-12-27T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,December,27,362,Tuesday   ,9,2016,December,26,361,Monday    ,21,Auto Theft,D31,21,Humber Summit (21),43.754406,-79.5712128,8235
-79.4293365,43.6645927,126302,GO-2017175873,2017-01-28T05:00:00.000Z,2017-01-28T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,January,28,28,Saturday  ,17,2017,January,28,28,Saturday  ,17,Auto Theft,D14,93,Dovercourt-Wallace Emerson-Junction (93),43.6645927,-79.4293365,8236
-79.5819321,43.6825752,126303,GO-2017195991,2017-01-31T05:00:00.000Z,2017-01-31T05:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,January,31,31,Tuesday   ,21,2017,January,31,31,Tuesday   ,18,Auto Theft,D23,1,West Humber-Clairville (1),43.6825752,-79.5819321,8237
-79.5396118,43.769001,126304,GO-2017186381,2017-01-30T05:00:00.000Z,2017-01-30T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,January,30,30,Monday    ,13,2017,January,30,30,Monday    ,3,Auto Theft,D31,21,Humber Summit (21),43.769001,-79.5396118,8238
-79.5195084,43.7025185,125996,GO-2016687828,2016-04-22T04:00:00.000Z,2016-04-22T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,22,113,Friday    ,15,2016,April,22,113,Friday    ,13,Auto Theft,D12,113,Weston (113),43.7025185,-79.5195084,8239
-79.234993,43.7757454,125896,GO-20142515502,2014-07-16T04:00:00.000Z,2014-07-17T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,July,17,198,Thursday  ,12,2014,July,16,197,Wednesday ,20,Auto Theft,D43,137,Woburn (137),43.7757454,-79.234993,8240
-79.4143982,43.629406,126096,GO-20151472778,2015-08-27T04:00:00.000Z,2015-08-27T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,27,239,Thursday  ,0,2015,August,27,239,Thursday  ,0,Auto Theft,D14,82,Niagara (82),43.629406,-79.4143982,8241
-79.5705185,43.7524757,126211,GO-20151450548,2015-08-22T04:00:00.000Z,2015-08-23T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,August,23,235,Sunday    ,9,2015,August,22,234,Saturday  ,18,Auto Theft,D31,21,Humber Summit (21),43.7524757,-79.5705185,8242
-79.4487305,43.7855072,126395,GO-20141693770,2014-03-12T04:00:00.000Z,2014-03-13T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,13,72,Thursday  ,15,2014,March,12,71,Wednesday ,17,Auto Theft,D32,35,Westminster-Branson (35),43.7855072,-79.4487305,8243
-79.440933199999989,43.7654686,126305,GO-2017199095,2017-01-31T05:00:00.000Z,2017-02-01T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,1,32,Wednesday ,12,2017,January,31,31,Tuesday   ,22,Auto Theft,D32,37,Willowdale West (37),43.7654686,-79.4409332,8244
-79.2952423,43.6738548,126306,GO-2017208690,2017-02-02T05:00:00.000Z,2017-02-02T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,2,33,Thursday  ,20,2017,February,2,33,Thursday  ,10,Auto Theft,D55,63,The Beaches (63),43.6738548,-79.2952423,8245
-79.3371124,43.7744026,126307,GO-2017200660,2017-01-29T05:00:00.000Z,2017-02-01T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,1,32,Wednesday ,15,2017,January,29,29,Sunday    ,20,Auto Theft,D33,53,Henry Farm (53),43.7744026,-79.3371124,8246
-79.563606300000018,43.6190147,126308,GO-2017218073,2017-02-03T05:00:00.000Z,2017-02-04T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,4,35,Saturday  ,10,2017,February,3,34,Friday    ,15,Auto Theft,D22,14,Islington-City Centre West (14),43.6190147,-79.5636063,8247
-79.5181122,43.758976,126309,GO-2017107176,2017-01-17T05:00:00.000Z,2017-01-18T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,January,18,18,Wednesday ,9,2017,January,17,17,Tuesday   ,19,Auto Theft,D31,24,Black Creek (24),43.758976,-79.5181122,8248
-79.6014404,43.7304726,126310,GO-2017230368,2017-02-05T05:00:00.000Z,2017-02-06T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,February,6,37,Monday    ,13,2017,February,5,36,Sunday    ,21,Auto Theft,D23,1,West Humber-Clairville (1),43.7304726,-79.6014404,8249
-79.4940872,43.73365780000001,126311,GO-20161903403,2016-10-26T04:00:00.000Z,2016-10-26T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,October,26,300,Wednesday ,10,2016,October,26,300,Wednesday ,0,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7336578,-79.4940872,8250
-79.5523148,43.7499466,126312,GO-20171972846,2017-10-27T04:00:00.000Z,2017-10-31T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,31,304,Tuesday   ,17,2017,October,27,300,Friday    ,9,Auto Theft,D31    ,21,Humber Summit (21),43.7499466,-79.5523148,8251
-79.4093475,43.7662544,126313,GO-20171383027,2017-08-01T04:00:00.000Z,2017-08-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,August,1,213,Tuesday   ,15,2017,August,1,213,Tuesday   ,13,Auto Theft,D32,51,Willowdale East (51),43.7662544,-79.4093475,8252
-79.5147858,43.6235962,126314,GO-20172006401,2017-11-05T04:00:00.000Z,2017-11-05T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,November,5,309,Sunday    ,21,2017,November,5,309,Sunday    ,19,Auto Theft,D22,16,Stonegate-Queensway (16),43.6235962,-79.5147858,8253
-79.2887878,43.7206879,126315,GO-20172000750,2017-11-04T04:00:00.000Z,2017-11-04T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,November,4,308,Saturday  ,22,2017,November,4,308,Saturday  ,19,Auto Theft,D41,120,Clairlea-Birchmount (120),43.7206879,-79.2887878,8254
-79.288360600000019,43.6912346,126316,GO-20171992070,2017-11-03T04:00:00.000Z,2017-11-03T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,November,3,307,Friday    ,14,2017,November,3,307,Friday    ,14,Auto Theft,D55,121,Oakridge (121),43.6912346,-79.2883606,8255
-79.4901657,43.6964302,126317,GO-20172008570,2017-11-04T04:00:00.000Z,2017-11-06T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,November,6,310,Monday    ,9,2017,November,4,308,Saturday  ,9,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.6964302,-79.4901657,8256
-79.5160141,43.7193069,126318,GO-20171996410,2017-11-04T04:00:00.000Z,2017-11-04T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,November,4,308,Saturday  ,7,2017,November,4,308,Saturday  ,0,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7193069,-79.5160141,8257
-79.4099655,43.7069054,126319,GO-20161147780,2016-06-30T04:00:00.000Z,2016-07-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,July,1,183,Friday    ,0,2016,June,30,182,Thursday  ,19,Auto Theft,D53,100,Yonge-Eglinton (100),43.7069054,-79.4099655,8258
-79.4243851,43.720401799999983,126320,GO-20161805786,2016-10-10T04:00:00.000Z,2016-10-11T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,11,285,Tuesday   ,7,2016,October,10,284,Monday    ,18,Auto Theft,D53,39,Bedford Park-Nortown (39),43.7204018,-79.4243851,8259
-79.5990524,43.7181282,126321,GO-20172019380,2017-11-07T05:00:00.000Z,2017-11-07T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,November,7,311,Tuesday   ,20,2017,November,7,311,Tuesday   ,20,Auto Theft,D23,1,West Humber-Clairville (1),43.7181282,-79.5990524,8260
-79.3867874,43.6702271,126322,GO-20151785158,2015-07-06T04:00:00.000Z,2015-10-16T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,October,16,289,Friday    ,19,2015,July,6,187,Monday    ,18,Auto Theft,D53,98,Rosedale-Moore Park (98),43.6702271,-79.3867874,8261
-79.6084137,43.7314987,126323,GO-20172024625,2017-11-08T05:00:00.000Z,2017-11-08T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,November,8,312,Wednesday ,17,2017,November,8,312,Wednesday ,16,Auto Theft,D23,1,West Humber-Clairville (1),43.7314987,-79.6084137,8262
-79.4432068,43.7477875,126324,GO-20172015429,2017-11-06T05:00:00.000Z,2017-11-07T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,November,7,311,Tuesday   ,10,2017,November,6,310,Monday    ,23,Auto Theft,D32,33,Clanton Park (33),43.7477875,-79.4432068,8263
-79.2332611,43.8197098,126325,GO-20172022328,2017-11-07T05:00:00.000Z,2017-11-08T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,November,8,312,Wednesday ,11,2017,November,7,311,Tuesday   ,18,Auto Theft,D42    ,131,Rouge (131),43.8197098,-79.2332611,8264
-79.3029709,43.7228584,126496,GO-201420630203,2014-04-03T04:00:00.000Z,2014-05-12T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,May,12,132,Monday    ,12,2014,April,3,93,Thursday  ,12,Auto Theft,D54,43,Victoria Village (43),43.7228584,-79.3029709,8265
-79.476593,43.7643204,125795,GO-20141994948,2014-04-30T04:00:00.000Z,2014-05-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,1,121,Thursday  ,15,2014,April,30,120,Wednesday ,23,Auto Theft,D32,27,York University Heights (27),43.7643204,-79.476593,8266
-79.3979797,43.7836304,126326,GO-20172025772,2017-11-08T05:00:00.000Z,2017-11-08T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,November,8,312,Wednesday ,20,2017,November,8,312,Wednesday ,15,Auto Theft,D32,50,Newtonbrook East (50),43.7836304,-79.3979797,8267
-79.4985809,43.624733,126327,GO-20141329743,2014-01-10T05:00:00.000Z,2014-01-12T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,12,12,Sunday    ,13,2014,January,10,10,Friday    ,19,Auto Theft,D22,16,Stonegate-Queensway (16),43.624733,-79.4985809,8268
-79.4937515,43.6716728,126328,GO-20141330911,2014-01-11T05:00:00.000Z,2014-01-12T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,12,12,Sunday    ,16,2014,January,11,11,Saturday  ,16,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,8269
-79.2845459,43.776577,126329,GO-20141332570,2014-01-12T05:00:00.000Z,2014-01-13T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,13,13,Monday    ,1,2014,January,12,12,Sunday    ,23,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.776577,-79.2845459,8270
-79.4395218,43.6695404,126330,GO-20141342057,2014-01-13T05:00:00.000Z,2014-01-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,14,14,Tuesday   ,13,2014,January,13,13,Monday    ,22,Auto Theft,D13,93,Dovercourt-Wallace Emerson-Junction (93),43.6695404,-79.4395218,8271
-79.3607712,43.75643920000001,126331,GO-20141342128,2014-01-10T05:00:00.000Z,2014-01-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,14,14,Tuesday   ,13,2014,January,10,10,Friday    ,10,Auto Theft,D33,40,St.Andrew-Windfields (40),43.7564392,-79.3607712,8272
-79.5928497,43.6808167,126332,GO-20141340842,2013-11-23T05:00:00.000Z,2014-01-14T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,January,14,14,Tuesday   ,9,2013,November,23,327,Saturday  ,12,Auto Theft,D23,1,West Humber-Clairville (1),43.6808167,-79.5928497,8273
-79.5156937,43.7059593,126333,GO-20141345601,2014-01-15T05:00:00.000Z,2014-01-15T05:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2014,January,15,15,Wednesday ,2,2014,January,15,15,Wednesday ,2,Auto Theft,D12,113,Weston (113),43.7059593,-79.5156937,8274
-79.248252900000011,43.781990099999987,126334,GO-20141360197,2014-01-16T05:00:00.000Z,2014-01-17T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,17,17,Friday    ,11,2014,January,16,16,Thursday  ,21,Auto Theft,D43,137,Woburn (137),43.7819901,-79.2482529,8275
-79.5211716,43.6451988,126335,GO-20141362049,2014-01-17T05:00:00.000Z,2014-01-17T05:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2014,January,17,17,Friday    ,16,2014,January,17,17,Friday    ,6,Auto Theft,D22,14,Islington-City Centre West (14),43.6451988,-79.5211716,8276
-79.5490723,43.7506523,126336,GO-20141365154,2014-01-17T05:00:00.000Z,2014-01-18T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,18,18,Saturday  ,3,2014,January,17,17,Friday    ,23,Auto Theft,D31,21,Humber Summit (21),43.7506523,-79.5490723,8277
-79.5195694,43.685901599999987,126337,GO-20141365695,2014-01-17T05:00:00.000Z,2014-01-18T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,18,18,Saturday  ,7,2014,January,17,17,Friday    ,20,Auto Theft,D23,8,Humber Heights-Westmount (8),43.6859016,-79.5195694,8278
-79.56073,43.6639519,126338,GO-20141366000,2014-01-17T05:00:00.000Z,2014-01-18T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,January,18,18,Saturday  ,9,2014,January,17,17,Friday    ,20,Auto Theft,D22,11,Eringate-Centennial-West Deane (11),43.6639519,-79.56073,8279
-79.4912186,43.6865997,126339,GO-20141383409,2014-01-20T05:00:00.000Z,2014-01-21T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,21,21,Tuesday   ,10,2014,January,20,20,Monday    ,20,Auto Theft,D12,115,Mount Dennis (115),43.6865997,-79.4912186,8280
-79.4909592,43.749103499999983,126340,GO-20141401533,2014-01-24T05:00:00.000Z,2014-01-24T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,January,24,24,Friday    ,10,2014,January,24,24,Friday    ,10,Auto Theft,D31,27,York University Heights (27),43.7491035,-79.4909592,8281
-79.5490723,43.7506523,126341,GO-20141402243,2014-01-03T05:00:00.000Z,2014-01-24T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,January,24,24,Friday    ,12,2014,January,3,3,Friday    ,0,Auto Theft,D31,21,Humber Summit (21),43.7506523,-79.5490723,8282
-79.4000931,43.644455,126342,GO-20141411812,2014-01-26T05:00:00.000Z,2014-01-26T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,26,26,Sunday    ,3,2014,January,26,26,Sunday    ,3,Auto Theft,D14,77,Waterfront Communities-The Island (77),43.644455,-79.4000931,8283
-79.476593,43.7643204,126343,GO-20141421166,2014-01-27T05:00:00.000Z,2014-01-27T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,27,27,Monday    ,19,2014,January,27,27,Monday    ,19,Auto Theft,D32,27,York University Heights (27),43.7643204,-79.476593,8284
-79.4042206,43.7462807,126344,GO-20141427228,2014-01-28T05:00:00.000Z,2014-01-28T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,28,28,Tuesday   ,19,2014,January,28,28,Tuesday   ,15,Auto Theft,D32,40,St.Andrew-Windfields (40),43.7462807,-79.4042206,8285
-79.4892197,43.7563591,126345,GO-20141437983,2014-01-30T05:00:00.000Z,2014-01-30T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,30,30,Thursday  ,15,2014,January,30,30,Thursday  ,8,Auto Theft,D31,27,York University Heights (27),43.7563591,-79.4892197,8286
-79.3636627,43.7672386,126346,GO-20141445482,2014-01-31T05:00:00.000Z,2014-01-31T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,January,31,31,Friday    ,18,2014,January,31,31,Friday    ,7,Auto Theft,D33,52,Bayview Village (52),43.7672386,-79.3636627,8287
-79.3636627,43.7672386,126347,GO-20141445991,2014-01-31T05:00:00.000Z,2014-01-31T05:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2014,January,31,31,Friday    ,20,2014,January,31,31,Friday    ,8,Auto Theft,D33,52,Bayview Village (52),43.7672386,-79.3636627,8288
-79.551712,43.6789398,126348,GO-20141447266,2014-01-31T05:00:00.000Z,2014-02-01T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,1,32,Saturday  ,1,2014,January,31,31,Friday    ,23,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.6789398,-79.551712,8289
-79.3079071,43.7787323,126349,GO-20141451147,2014-02-01T05:00:00.000Z,2014-02-01T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,1,32,Saturday  ,17,2014,February,1,32,Saturday  ,4,Auto Theft,D42,118,Tam O'Shanter-Sullivan (118),43.7787323,-79.3079071,8290
-79.5072784,43.6464195,126350,GO-20141454289,2014-02-01T05:00:00.000Z,2014-02-02T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,February,2,33,Sunday    ,7,2014,February,1,32,Saturday  ,23,Auto Theft,D22,16,Stonegate-Queensway (16),43.6464195,-79.5072784,8291
-79.4835663,43.6689949,126351,GO-20141455685,2014-01-31T05:00:00.000Z,2014-02-02T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,2,33,Sunday    ,13,2014,January,31,31,Friday    ,7,Auto Theft,D12,90,Junction Area (90),43.6689949,-79.4835663,8292
-79.4835663,43.6689949,126352,GO-20141455685,2014-01-31T05:00:00.000Z,2014-02-02T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,2,33,Sunday    ,13,2014,January,31,31,Friday    ,7,Auto Theft,D12,90,Junction Area (90),43.6689949,-79.4835663,8293
-79.204978899999986,43.7826042,126353,GO-20141479720,2014-02-06T05:00:00.000Z,2014-02-06T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,6,37,Thursday  ,12,2014,February,6,37,Thursday  ,12,Auto Theft,D43,135,Morningside (135),43.7826042,-79.2049789,8294
-79.3058929,43.7325554,126354,GO-20141484424,2014-02-04T05:00:00.000Z,2014-02-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,7,38,Friday    ,7,2014,February,4,35,Tuesday   ,22,Auto Theft,D33,119,Wexford/Maryvale (119),43.7325554,-79.3058929,8295
-79.3058929,43.7325554,126355,GO-20141484424,2014-02-04T05:00:00.000Z,2014-02-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,7,38,Friday    ,7,2014,February,4,35,Tuesday   ,22,Auto Theft,D33,119,Wexford/Maryvale (119),43.7325554,-79.3058929,8296
-79.4173508,43.7870712,126356,GO-20141485017,2014-02-06T05:00:00.000Z,2014-02-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,7,38,Friday    ,9,2014,February,6,37,Thursday  ,22,Auto Theft,D32,50,Newtonbrook East (50),43.7870712,-79.4173508,8297
-79.2588348,43.789623299999988,126357,GO-20141486560,2014-01-28T05:00:00.000Z,2014-02-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,7,38,Friday    ,13,2014,January,28,28,Tuesday   ,8,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7896233,-79.2588348,8298
-79.4273529,43.6475601,126358,GO-20141502602,2014-02-09T05:00:00.000Z,2014-02-10T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,10,41,Monday    ,10,2014,February,9,40,Sunday    ,16,Auto Theft,D14,84,Little Portugal (84),43.6475601,-79.4273529,8299
-79.4483032,43.6715584,126359,GO-20141518948,2014-02-12T05:00:00.000Z,2014-02-12T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,12,43,Wednesday ,21,2014,February,12,43,Wednesday ,4,Auto Theft,D13,92,Corso Italia-Davenport (92),43.6715584,-79.4483032,8300
-79.297287,43.7022209,126360,GO-20141522943,2014-01-21T05:00:00.000Z,2014-02-13T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,13,44,Thursday  ,14,2014,January,21,21,Tuesday   ,15,Auto Theft,D54,54,O'Connor-Parkview (54),43.7022209,-79.297287,8301
-79.5640793,43.7061501,126361,GO-20141524214,2014-02-13T05:00:00.000Z,2014-02-13T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,13,44,Thursday  ,18,2014,February,13,44,Thursday  ,6,Auto Theft,D23,1,West Humber-Clairville (1),43.7061501,-79.5640793,8302
-79.4538193,43.6560402,126362,GO-20141530101,2014-02-14T05:00:00.000Z,2014-02-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,14,45,Friday    ,16,2014,February,14,45,Friday    ,5,Auto Theft,D11,88,High Park North (88),43.6560402,-79.4538193,8303
-79.2810745,43.765804299999985,126363,GO-20141534684,2014-01-24T05:00:00.000Z,2014-02-15T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,February,15,46,Saturday  ,12,2014,January,24,24,Friday    ,18,Auto Theft,D41,126,Dorset Park (126),43.7658043,-79.2810745,8304
-79.436264,43.642963399999985,126364,GO-20141535893,2014-02-14T05:00:00.000Z,2014-02-15T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,15,46,Saturday  ,15,2014,February,14,45,Friday    ,20,Auto Theft,D11,86,Roncesvalles (86),43.6429634,-79.436264,8305
-79.3584213,43.6784172,126365,GO-20141537640,2014-02-15T05:00:00.000Z,2014-02-15T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,15,46,Saturday  ,21,2014,February,15,46,Saturday  ,19,Auto Theft,D54,67,Playter Estates-Danforth (67),43.6784172,-79.3584213,8306
-79.4675674,43.7054253,126366,GO-20141540032,2014-02-15T05:00:00.000Z,2014-02-16T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,16,47,Sunday    ,10,2014,February,15,46,Saturday  ,10,Auto Theft,D13,31,Yorkdale-Glen Park (31),43.7054253,-79.4675674,8307
-79.4855576,43.7410851,126367,GO-20141544717,2014-02-17T05:00:00.000Z,2014-02-17T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,17,48,Monday    ,6,2014,February,17,48,Monday    ,0,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7410851,-79.4855576,8308
-79.3023529,43.7627296,126368,GO-20141550941,2014-02-18T05:00:00.000Z,2014-02-18T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,February,18,49,Tuesday   ,9,2014,February,18,49,Tuesday   ,9,Auto Theft,D41,119,Wexford/Maryvale (119),43.7627296,-79.3023529,8309
-79.4771194,43.7045593,126369,GO-20141557941,2014-02-19T05:00:00.000Z,2014-02-19T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,February,19,50,Wednesday ,11,2014,February,19,50,Wednesday ,1,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.7045593,-79.4771194,8310
-79.5132217,43.7393913,126370,GO-20141559031,2014-02-19T05:00:00.000Z,2014-02-19T05:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2014,February,19,50,Wednesday ,14,2014,February,19,50,Wednesday ,14,Auto Theft,D31,25,Glenfield-Jane Heights (25),43.7393913,-79.5132217,8311
-79.2011414,43.7942657,126371,GO-20141562768,2014-02-19T05:00:00.000Z,2014-02-20T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,February,20,51,Thursday  ,6,2014,February,19,50,Wednesday ,22,Auto Theft,D43,135,Morningside (135),43.7942657,-79.2011414,8312
-79.3513565,43.662468,126372,GO-20141564098,2014-02-20T05:00:00.000Z,2014-02-20T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,20,51,Thursday  ,10,2014,February,20,51,Thursday  ,10,Auto Theft,D55,70,South Riverdale (70),43.662468,-79.3513565,8313
-79.4504242,43.7819443,126373,GO-20141567347,2014-02-20T05:00:00.000Z,2014-02-20T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,20,51,Thursday  ,20,2014,February,20,51,Thursday  ,20,Auto Theft,D32,35,Westminster-Branson (35),43.7819443,-79.4504242,8314
-79.5928497,43.6808167,126374,GO-20141568437,2014-02-20T05:00:00.000Z,2014-02-21T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,21,52,Friday    ,1,2014,February,20,51,Thursday  ,10,Auto Theft,D23,1,West Humber-Clairville (1),43.6808167,-79.5928497,8315
-79.5798264,43.6292915,126375,GO-20141583069,2014-02-23T05:00:00.000Z,2014-02-23T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,23,54,Sunday    ,11,2014,February,23,54,Sunday    ,11,Auto Theft,D22,12,Markland Wood (12),43.6292915,-79.5798264,8316
-79.2854004,43.6969986,126376,GO-20141589012,2014-02-23T05:00:00.000Z,2014-02-24T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,24,55,Monday    ,11,2014,February,23,54,Sunday    ,19,Auto Theft,D41,121,Oakridge (121),43.6969986,-79.2854004,8317
